obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,AccH2O_des,CO2_hrs,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
504,1718983124,6788.9,20240621 10:18:44,10:18:44,5,2803,ozzie,1718983116,0.00211403,2.114029529,1.138996856,156.8133846,134.5589143,13.31849366,15.52121671,0.105827503,2.912353679,0.103736651,0.065019821,321.5146844,33.55569024,33.55569024,5.212008966,67.92113658,3.281480294,4.831309456,1.930528672,-93.22870225,-211.7625725,-16.63325834,-0.10984874,-19.42116709,2.115685246,1.138996856,122.3343582,137.9863333,-3.381419105,64.77389267,2.114029529,30.70021806,33.1530503,1.31E-07,121.5171352,4,1,1,0,51729,1999.995385,1681.195823,0.840599851,0.160757713,6,0.5,0: Broadleaf,2,TRUE,1718983116,156.8133846,133.9051538,33.15333077,30.69857692,159.7892308,32.76841538,499.9792308,98.87893077,0.099971738,32.20697692,32.39275385,999.9,0,0,10014.56923,0,28.41392308,22.90816154,162.1906923,138.1461538,2.454762308,133.9051538,30.69857692,3.278166923,3.035443077,25.51264615,24.22362308,1999.995385,0.980006231,0.019994162,0,2.176407692,0,30502.46923,17403.82308,40.187,40.5,39.687,39.562,39.88930769,1960.005385,39.99,0,1718983093,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,22.68412381,6.266314286,0.72196914,0,2.456593333,-0.032973506,0.003482337,1,1,2,2-Jan,3.13168,2.77821,0.0364715,0.0296007,0.141182,0.133894,36131.3,39058.7,33941.6,36493.9,41141.9,45323,52981.3,58303.5,1.91895,1.89795,0.144236,0,30.0525,999.9,71.31,30.726,32.0318,60.1559,48.2652,1,0.0657749,0.0697168,20.1598,5.19737,12.0099,4.97465,3.29395,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86888,1.86966,1.86569,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-2.931,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34615.4,34615.2,0.344238,2.66113,1.54785,2.27173,1.64673,2.2644,34.4408,14.5348,18,488.687,468.087,30.497,29.1035,30.0002,29.0318,28.9756,6.86445,0,100,-999.9,83.0179,33.3925,96.2858,94.4781,NA
505,1718983129,6793.9,20240621 10:18:49,10:18:49,5,2803,ozzie,1718983121,0.00211369,2.113689705,0.950754161,140.4766923,121.5746406,12.03328927,13.90418814,0.105713696,2.91138003,0.103626607,0.064950714,321.5181219,33.56151242,33.56151242,5.213707356,67.90042365,3.281462314,4.83275676,1.932245042,-93.21371597,-211.7737378,-16.6406059,-0.109937755,-19.85124483,2.11456365,0.950754161,105.0447159,120.9999273,-3.39539851,64.77389267,2.113689705,30.7007008,33.15317273,-3.37E-06,121.5171352,4,1,1,0,51417,2000.016923,1681.213915,0.840599845,0.160757701,6,0.5,0: Broadleaf,2,TRUE,1718983121,140.4766923,117.0106692,33.15324615,30.69979231,143.4251538,32.76832308,499.979,98.87855385,0.100058954,32.21227692,32.39519231,999.9,0,0,10009.03231,0,28.3768,23.46590769,145.2936154,120.7166769,2.453466154,117.0106692,30.69979231,3.278145385,3.03555,25.51253846,24.22421538,2000.016923,0.980006462,0.019993931,0,2.233392308,0,30483.85385,17404.00769,40.187,40.5,39.687,39.562,39.88930769,1960.026923,39.99,0,1718983098,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,23.130885,6.330022556,0.714461272,0,2.4543865,-0.015766466,0.0018606,1,1,2,2-Jan,3.13212,2.77817,0.0322331,0.0253666,0.141181,0.133892,36289.8,39228.7,33941.3,36493.5,41141.1,45322.3,52980.7,58303.1,1.91968,1.89723,0.144333,0,30.057,999.9,71.286,30.726,32.018,60.3759,48.0569,1,0.131565,0,20.1598,5.19662,12.0099,4.9744,3.2939,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86888,1.86966,1.86569,1.86674,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-2.903,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34615.5,34615.3,0.311279,2.64893,1.54785,2.27295,1.64673,2.39624,34.4408,14.5436,18,489.177,467.656,30.4998,29.106,30.0003,29.0343,28.9781,6.22517,0,100,-999.9,69.5988,33.3925,96.2847,94.4773,NA
506,1718983134,6798.9,20240621 10:18:54,10:18:54,5,2803,ozzie,1718983126,0.002116907,2.11690666,0.554247331,124.1670769,111.7969946,11.06549861,12.28987078,0.105789174,2.910243561,0.103698337,0.064995872,321.5173853,33.56707546,33.56707546,5.2153306,67.87853446,3.281502668,4.834374658,1.933827932,-93.35558373,-211.6345824,-16.63710245,-0.109883262,-19.83200748,2.114802679,0.554247331,88.88060266,104.6501758,-3.26151204,64.77389267,2.11690666,30.69932123,33.15530909,8.44E-06,121.5171352,4,1,1,0,51296,2000.012308,1681.210038,0.840599846,0.160757703,6,0.5,0: Broadleaf,2,TRUE,1718983126,124.1670769,100.6837385,33.15369231,30.70006154,127.0879231,32.76876923,499.9992308,98.87841538,0.100082631,32.2182,32.39915385,999.9,0,0,10002.54154,0,28.35642308,23.48319231,128.4246923,103.8726846,2.453644615,100.6837385,30.70006154,3.278184615,3.035573846,25.51273846,24.22433846,2000.012308,0.980006462,0.019993931,0,2.255715385,0,30465.46154,17403.97692,40.19184615,40.5,39.69669231,39.562,39.89407692,1960.022308,39.99,0,1718983103,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,23.4171619,0.897631169,0.292031631,0,2.453880952,0.00033974,0.001123273,1,1,2,2-Jan,3.13173,2.77785,0.0280682,0.0210337,0.141187,0.133888,36445.5,39403,33940.9,36493.5,41140.4,45322,52980.8,58303.1,1.91922,1.8973,0.144601,0,30.0622,999.9,71.286,30.736,32.0398,60.3259,48.4776,1,0.13173,0,20.1598,5.19677,12.0099,4.97445,3.29393,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86887,1.86965,1.86569,1.8667,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-2.876,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34615.6,34615.4,0.274658,2.6709,1.54785,2.27295,1.64673,2.28027,34.4408,14.5261,18,488.907,467.722,30.5027,29.1087,30.0004,29.0367,28.9805,5.47441,0,100,-999.9,49.4018,33.3925,96.2844,94.4772,NA
507,1718983139,6803.9,20240621 10:18:59,10:18:59,5,2803,ozzie,1718983131,0.00211787,2.11787031,0.160127413,108.1051385,102.2126463,10.11678204,10.70000791,0.10574806,2.909778276,0.103658503,0.064970864,321.5129656,33.57273107,33.57273107,5.216981305,67.85774306,3.281561489,4.835942578,1.935419816,-93.39808068,-211.5877488,-16.63701,-0.109873869,-20.01042469,2.115845711,0.160127413,72.15397859,88.38780242,-3.257206986,64.77389267,2.11787031,30.69922102,33.15613455,4.10E-06,121.5171352,4,1,1,0,51319,1999.984615,1681.186777,0.840599855,0.160757719,6,0.5,0: Broadleaf,2,TRUE,1718983131,108.1051385,84.36930769,33.15452308,30.69991538,110.9984846,32.7696,500.0463077,98.87772308,0.100068931,32.22393846,32.40638462,999.9,0,0,9999.949231,0,28.35111538,23.73568462,111.8120615,87.04146154,2.454623077,84.36930769,30.69991538,3.278244615,3.035538462,25.51303846,24.22414615,1999.984615,0.980006231,0.019994169,0,2.266961538,0,30447.47692,17403.73846,40.19184615,40.5,39.70153846,39.562,39.90361538,1959.994615,39.99,0,1718983108,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,23.635165,1.908735338,0.393584474,0,2.4543315,0.013407068,0.001638598,1,1,2,2-Jan,3.13198,2.77789,0.0237976,0.0162578,0.141189,0.133888,36605.6,39594.8,33940.9,36493.1,41139.9,45320.9,52980.9,58302.4,1.91875,1.89735,0.145368,0,30.0674,999.9,71.286,30.736,32.0401,60.6359,47.9647,1,0.131916,0,20.1599,5.19692,12.0099,4.97455,3.29393,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86888,1.86966,1.86569,1.86674,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-2.849,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34615.7,34615.5,0.241699,2.66235,1.54785,2.27295,1.64673,2.37427,34.4408,14.5436,18,488.62,467.773,30.5058,29.1112,30.0002,29.0392,28.983,4.81935,0,100,-999.9,35.8769,33.3925,96.2845,94.4762,NA
508,1718983236,6900.9,20240621 10:20:36,10:20:36,5,2803,ozzie,1718983228,0.002089279,2.089279322,6.067272853,411.56825,304.7631059,30.16471388,40.73602828,0.103832171,2.909442151,0.101816638,0.063813228,321.5114486,33.64375408,33.64375408,5.237749548,67.87655021,3.294266375,4.853320278,1.943483173,-92.13721809,-212.7444508,-16.74093183,-0.111152117,6.092959113,2.081933039,6.067272853,433.235815,425.7231636,-4.52E-05,64.77389267,2.089279322,30.8721292,33.29516848,7.42E-05,121.5171352,3,1,1,0,51207,1999.97375,1681.177763,0.840599914,0.160757834,6,0.5,0: Broadleaf,2,TRUE,1718983228,411.56825,419.9083125,33.28295625,30.86770625,414.917625,32.89801875,499.9830625,98.87753125,0.100046062,32.28743125,32.48643125,999.9,0,0,9998.045625,0,28.76201875,-8.340035625,425.7381875,433.282625,2.4152525,419.9083125,30.86770625,3.29093625,3.052123125,25.578125,24.315025,1999.97375,0.980004625,0.019995663,0,2.242325,0,29987.9875,17403.63125,40.25,40.562,39.808125,39.4645625,39.9409375,1959.98,39.99375,0,1718983206,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-8.349205,0.152091429,0.036325174,0,2.4147655,0.022566767,0.003674408,1,1,2,2-Jan,3.13194,2.77765,0.0968491,0.0978811,0.141582,0.134398,33862.8,36304.1,33937.3,36487.5,41125.4,45297.6,52975.9,58294.2,1.91928,1.89662,0.141095,0,30.2201,999.9,71.286,30.776,32.1117,60.4459,48.0689,1,0.137243,0,20.1596,5.19348,12.0099,4.9747,3.29395,9999,9999,999.9,9999,1.8631,1.86782,1.86752,1.86886,1.86966,1.86568,1.86673,1.86812,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.35,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.3,34617.1,1.00464,2.62207,1.54785,2.27295,1.64551,2.38525,34.5092,14.5261,18,489.457,467.803,30.565,29.1724,30.0004,29.0984,29.043,20.199,0,100,-999.9,426.672,33.3925,96.275,94.4625,NA
509,1718983241,6905.9,20240621 10:20:41,10:20:41,5,2803,ozzie,1718983232,0.00208679,2.086789714,6.202787508,411.5646667,302.5111543,29.94176431,40.73559626,0.103661484,2.910540238,0.101653245,0.06371047,321.505216,33.64877562,33.64877562,5.239220645,67.87208358,3.294959272,4.854660559,1.944261374,-92.0274264,-212.8455827,-16.74338438,-0.111177471,6.190531168,2.084068006,6.202787508,433.4392395,425.755097,0.000726382,64.77389267,2.086789714,30.8794065,33.29973455,4.63E-05,121.5171352,4,1,1,0,51437,1999.935333,1681.14544,0.840599899,0.160757806,6,0.5,0: Broadleaf,2,TRUE,1718983232,411.5646667,420.0226,33.29002,30.87238667,414.9139333,32.90508,499.9987333,98.87747333,0.09991604,32.29232,32.49488667,999.9,0,0,10004.33467,0,28.73386,-8.457921333,425.7374667,433.4026,2.417625333,420.0226,30.87238667,3.291632,3.052584,25.58168,24.31755333,1999.935333,0.980005133,0.01999518,0,2.229973333,0,29991.48,17403.3,40.25,40.562,39.812,39.4664,39.9412,1959.943333,39.992,0,1718983210,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-8.4281075,-1.400064812,0.278177633,0,2.416336,0.033756992,0.003858318,1,1,2,2-Jan,3.13199,2.77816,0.0968735,0.0983583,0.141598,0.13442,33861.6,36284.7,33937,36487.3,41124.3,45296.1,52975.4,58293.8,1.9189,1.89653,0.140041,0,30.2281,999.9,71.286,30.776,32.1124,60.1859,48.2692,1,0.137528,0,20.1594,5.19378,12.0099,4.9747,3.29398,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86889,1.86966,1.86568,1.86673,1.86812,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.349,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.4,34617.2,1.03149,2.63184,1.54785,2.27295,1.64673,2.24854,34.4864,14.4998,18,489.246,467.766,30.5681,29.1757,30.0003,29.1022,29.0461,20.7075,0,100,-999.9,440.177,33.3925,96.274,94.4618,NA
510,1718983246,6910.9,20240621 10:20:46,10:20:46,5,2803,ozzie,1718983237,0.002082297,2.082297464,6.34693868,411.9385,300.3470495,29.72772138,40.77280924,0.103350967,2.908900867,0.101353516,0.063522195,321.5095131,33.65636334,33.65636334,5.241444201,67.86451621,3.295650296,4.856220129,1.945793905,-91.82931815,-213.0237534,-16.76793549,-0.111493848,8.00766475,2.084283576,6.34693868,439.0803698,428.2260727,0.593826309,64.77389267,2.082297464,30.88943037,33.30461939,3.64E-05,121.5171352,3,1,1,0,51403,1999.961429,1681.167429,0.840599926,0.160757857,6,0.5,0: Broadleaf,2,TRUE,1718983237,411.9385,422.578,33.29682857,30.87897143,415.2883571,32.91186429,500.0006429,98.87788571,0.100018114,32.29800714,32.50300714,999.9,0,0,9994.913571,0,28.75781429,-10.63944,426.1271429,436.0424286,2.417837143,422.578,30.87897143,3.292317857,3.053247857,25.58518571,24.32118571,1999.961429,0.980004143,0.019996071,0,2.203435714,0,29994.05714,17403.52143,40.25442857,40.571,39.812,39.473,39.9415,1959.967143,39.99428571,0,1718983215,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-9.5458185,-17.79815143,2.437671053,0,2.4172085,0.00569188,0.002942586,1,1,2,2-Jan,3.13198,2.7779,0.0975312,0.100795,0.141609,0.134451,33836.9,36186.5,33937,36487.2,41124,45294.8,52975.5,58293.8,1.91915,1.89662,0.139646,0,30.2347,999.9,71.286,30.796,32.1461,59.8959,48.0248,1,0.137873,0,20.1594,5.19528,12.0099,4.9748,3.29393,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86888,1.86965,1.86569,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.355,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.4,34617.3,1.06079,2.61475,1.54785,2.27295,1.64673,2.37061,34.5092,14.5173,18,489.434,467.853,30.5713,29.1793,30.0004,29.1053,29.0491,21.3629,0,100,-999.9,460.298,33.3925,96.2742,94.4617,NA
511,1718983251,6915.9,20240621 10:20:51,10:20:51,5,2803,ozzie,1718983243,0.002079213,2.079212953,6.279793295,414.475,303.6214859,30.05184152,41.02389847,0.103122154,2.909013637,0.101133521,0.063383927,321.5126082,33.6628246,33.6628246,5.2433383,67.85451253,3.296224094,4.857781702,1.947114206,-91.69329123,-213.1525207,-16.77842062,-0.111624368,12.38087767,2.081310722,6.279793295,454.7602746,437.3130485,1.917437771,64.77389267,2.079212953,30.89870612,33.31011455,5.29E-05,121.5171352,4,1,1,0,51418,1999.981538,1681.184262,0.84059989,0.160757788,6,0.5,0: Broadleaf,2,TRUE,1718983243,414.475,430.367,33.3026,30.88823846,417.828,32.91764615,500.0073846,98.87809231,0.099888208,32.3037,32.50492308,999.9,0,0,9995.537692,0,28.75276923,-15.89197231,428.7534615,444.0839231,2.414355385,430.367,30.88823846,3.292896923,3.054170769,25.58814615,24.32622308,1999.981538,0.980005462,0.019994838,0,2.098330769,0,29991.21538,17403.7,40.26430769,40.57653846,39.812,39.47576923,39.937,1959.989231,39.99230769,0,1718983220,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-12.86229762,-52.47864623,5.979255935,0,2.41626,-0.034374545,0.004019101,1,1,2,2-Jan,3.132,2.77786,0.0992387,0.103615,0.14163,0.134478,33772.7,36072.6,33936.9,36486.8,41123.1,45293.3,52975.4,58293.3,1.91857,1.89688,0.139497,0,30.2406,999.9,71.286,30.796,32.1489,60.3859,48.1571,1,0.138298,0,20.1595,5.19692,12.0099,4.9749,3.29398,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86887,1.86966,1.86568,1.86673,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.367,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.5,34617.3,1.09131,2.62939,1.54785,2.27295,1.64673,2.23389,34.5092,14.4998,18,489.089,468.038,30.5745,29.1832,30.0004,29.1085,29.0528,21.9259,0,100,-999.9,473.756,33.3925,96.274,94.4608,NA
512,1718983256,6920.9,20240621 10:20:56,10:20:56,5,2803,ozzie,1718983248,0.002077572,2.077571716,6.586947757,420.5130769,304.5467156,30.1435142,41.62166675,0.102975641,2.908941188,0.100992547,0.063295334,321.5122398,33.66864589,33.66864589,5.245045304,67.84515455,3.296769,4.859254905,1.948276304,-91.62091268,-213.2181077,-16.78492215,-0.111702669,17.71567462,2.078351433,6.586947757,471.5418885,450.114897,2.631217735,64.77389267,2.077571716,30.90662405,33.31611636,4.45E-05,121.5171352,3,1,1,0,51417,1999.979231,1681.182323,0.840599891,0.160757789,6,0.5,0: Broadleaf,2,TRUE,1718983248,420.5130769,442.8196154,33.308,30.89716154,423.8738462,32.92305385,500.0233077,98.87830769,0.099985808,32.30906923,32.50383077,999.9,0,0,9995.101538,0,28.77738462,-22.30650923,435.0020769,456.9376923,2.410838462,442.8196154,30.89716154,3.293436923,3.055058462,25.59091538,24.33107692,1999.979231,0.980005385,0.019994854,0,2.135623077,0,29981.64615,17403.68462,40.27861538,40.58138462,39.812,39.48546154,39.937,1959.986923,39.99230769,0,1718983225,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-18.66071381,-80.03665403,8.220424681,0,2.412971429,-0.044366494,0.004677838,1,1,2,2-Jan,3.13195,2.778,0.10148,0.106308,0.141648,0.134488,33688,35963.9,33936.1,36486.4,41121.7,45292.6,52974.4,58292.6,1.91885,1.897,0.139095,0,30.2452,999.9,71.286,30.796,32.1531,60.3059,48.2332,1,0.138498,0,20.1597,5.19707,12.0099,4.97455,3.29398,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86889,1.86966,1.86569,1.86674,1.86812,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.383,0.385,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.6,34617.4,1.12183,2.61841,1.54785,2.27295,1.64673,2.36694,34.5092,14.5173,18,489.297,468.141,30.5778,29.1868,30.0004,29.1121,29.0559,22.5063,0,100,-999.9,487.237,33.3925,96.272,94.4597,NA
513,1718983261,6925.9,20240621 10:21:01,10:21:01,5,2803,ozzie,1718983253,0.002083136,2.083136141,6.852476519,430.5102308,310.3409737,30.7170343,42.61118783,0.103223371,2.908361745,0.101230436,0.063444875,321.5063361,33.67289767,33.67289767,5.246292379,67.83724144,3.297407043,4.860762279,1.948885336,-91.8663038,-212.981127,-16.77040789,-0.111502623,22.37497975,2.07765385,6.852476519,487.9572834,464.5925939,2.950205938,64.77389267,2.083136141,30.91032358,33.32604121,6.88E-05,121.5171352,3,1,1,0,51314,1999.943077,1681.151885,0.840599867,0.160757743,6,0.5,0: Broadleaf,2,TRUE,1718983253,430.5102308,458.4325385,33.31443077,30.90439231,433.8836154,32.92950769,500.0180769,98.87833846,0.100001162,32.31456154,32.50695385,999.9,0,0,9991.784615,0,28.9101,-27.92240769,445.3467692,473.0520769,2.410048462,458.4325385,30.90439231,3.294074615,3.055773846,25.59418462,24.33499231,1999.943077,0.980006385,0.019993954,0,2.176007692,0,29966.65385,17403.36923,40.29292308,40.58138462,39.812,39.49515385,39.94184615,1959.953077,39.99,0,1718983230,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-23.06184095,-74.05183792,7.70396799,0,2.411639524,-0.019897403,0.003489834,1,1,2,2-Jan,3.13207,2.77783,0.10397,0.108983,0.141667,0.134508,33594.5,35856.2,33936,36486.4,41120.9,45292,52974.1,58292.8,1.91898,1.89653,0.140093,0,30.2491,999.9,71.286,30.796,32.1531,60.7059,48.0329,1,0.138806,0,20.1594,5.19618,12.0099,4.97445,3.29398,9999,9999,999.9,9999,1.8631,1.86782,1.86752,1.8689,1.86966,1.86567,1.8667,1.86813,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.401,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.7,34617.5,1.15356,2.62939,1.54785,2.27295,1.64551,2.229,34.5092,14.4998,18,489.404,467.87,30.5809,29.1906,30.0003,29.1152,29.059,23.1759,0,100,-999.9,507.434,33.3925,96.2716,94.4599,NA
514,1718983266,6930.9,20240621 10:21:06,10:21:06,5,2803,ozzie,1718983258,0.0020798,2.079800233,7.109254352,443.4232308,318.6398591,31.53849281,43.88936279,0.103022,2.909423597,0.101037461,0.063323532,321.5052312,33.67709755,33.67709755,5.247524483,67.83611767,3.298060055,4.861805434,1.949464428,-91.71919029,-213.1216092,-16.77600283,-0.111571154,24.99579459,2.077884194,7.109254352,504.495864,480.0426667,3.102938838,64.77389267,2.079800233,30.91693487,33.32916848,3.08E-05,121.5171352,3,1,1,0,51397,1999.936154,1681.146069,0.840599869,0.160757747,6,0.5,0: Broadleaf,2,TRUE,1718983258,443.4232308,474.5231538,33.32097692,30.91065385,446.8127692,32.93605385,500.0110769,98.87849231,0.099999908,32.31836154,32.51309231,999.9,0,0,9997.842308,0,29.25805385,-31.10006923,458.7079231,489.6590769,2.41033,474.5231538,30.91065385,3.294727692,3.056396923,25.59752308,24.33840769,1999.936154,0.980006385,0.019993946,0,2.160269231,0,29950.03846,17403.3,40.29292308,40.57653846,39.812,39.5,39.94669231,1959.946154,39.99,0,1718983235,0,0,--:--:--,1716906199,1716906210,0,-0.068,0.035,-3.593,0.215,377,19,0.01,0.02,-28.678165,-40.36264511,4.094570079,0,2.4101435,0.008363459,0.001872843,1,1,2,2-Jan,3.13195,2.77803,0.106552,0.111822,0.141683,0.13452,33497.2,35741.5,33935.5,36486,41120.1,45291.3,52973.8,58292.2,1.91893,1.8965,0.13978,0,30.2491,999.9,71.286,30.806,32.1668,60.4159,48.3774,1,0.0735137,0.0697168,20.1596,5.19647,12.0099,4.97425,3.2939,9999,9999,999.9,9999,1.8631,1.86783,1.86752,1.86888,1.86966,1.86568,1.86674,1.86812,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-3.418,0.3849,-2.693314569,-0.001891345,7.78E-07,-7.51E-11,0.38493637,0,0,0,5,2309,1,24,34617.8,34617.6,1.18286,2.61841,1.54785,2.27295,1.64673,2.37549,34.5092,14.5173,18,489.398,467.875,30.5842,29.1944,30.0004,29.1183,29.0615,23.7497,0,100,-999.9,520.92,33.3925,96.2707,94.4589,NA
